# written by Matlab function writeModemDatafile
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 29.147 101.507
> 22 120
3.412969E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    4.054715E-01    6.874754E-01    9.927464E-02
3.412969E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    1.424482E-01    5.372115E-01    4.963732E-02
3.412969E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -7.983312E-01   -1.583406E+00    4.963732E-02
3.412969E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -2.982758E-02   -3.381366E-01    9.927464E-02
6.849315E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    4.144306E-01    4.313407E-01    6.241475E-02
6.849315E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    9.188344E-02    3.482130E-01    3.120737E-02
6.849315E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -4.888759E-01   -9.649398E-01    3.120737E-02
6.849315E+02 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY   -6.780194E-02   -2.613680E-01    6.241475E-02
1.369863E+03 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXX    1.820115E-01    2.622063E-01    3.619607E-02
1.369863E+03 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZXY    8.157980E-02    1.849612E-01    1.809803E-02
1.369863E+03 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYX   -2.527738E-01   -5.967742E-01    1.809803E-02
1.369863E+03 101   29.147  101.507   -11250.020   -33750.020    -3481.000 ZYY    8.944844E-03   -1.494569E-01    3.619607E-02
3.125000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -5.960615E+01   -6.039778E+01    1.372345E+02
3.125000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    3.157633E+02    2.680457E+02    1.372345E+02
3.125000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -6.645638E+02   -5.471594E+02    1.372345E+02
3.125000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY    4.136855E+01    4.940602E+01    1.372345E+02
6.250000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -3.830331E+01   -4.254676E+01    4.184993E+01
6.250000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    2.284219E+02    1.770416E+02    2.092496E+01
6.250000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -4.634409E+02   -3.905045E+02    2.092496E+01
6.250000E-03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY    3.081511E+01    2.110294E+01    4.184993E+01
1.250000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -1.979548E+01   -3.408373E+01    3.192481E+01
1.250000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.915751E+02    1.182854E+02    1.596241E+01
1.250000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -3.537830E+02   -2.824020E+02    1.596241E+01
1.250000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY    2.727160E+01    1.982614E+01    3.192481E+01
2.500000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -6.651952E+00   -2.170084E+01    2.400730E+01
2.500000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.520669E+02    8.444466E+01    1.200365E+01
2.500000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -2.519661E+02   -2.151875E+02    1.200365E+01
2.500000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY    1.643015E+01    2.068390E+01    2.400730E+01
5.000000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -1.259943E+00   -1.301146E+01    1.913460E+01
5.000000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.310996E+02    6.171270E+01    9.567301E+00
5.000000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -1.823497E+02   -1.749200E+02    9.567301E+00
5.000000E-02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY    5.581319E+00    2.018316E+01    1.913460E+01
